fitness_sharpe_fixed_threshold,expression,depth,length,factor_order_in_model,sym,freq,y_train_ret_period,start_date_train,end_date_train,start_date_test,end_date_test,metric,current_time,fitness_avg_pic_train,fitness_avg_pic_test,fitness_avg_sic_train,fitness_avg_sic_test,fitness_calmar_train,fitness_calmar_test,fitness_sharp_train,fitness_sharp_test,fitness_sharpe_fixed_threshold_train,fitness_sharpe_fixed_threshold_test,fitness_sharpe_std_threshold_train,fitness_sharpe_std_threshold_test,fitness_max_dd_train,fitness_max_dd_test,fitness_avg_mdd_train,fitness_avg_mdd_test,fitness_max_ic_train,fitness_max_ic_test,max_ic_train_check,given_ic_test
,ta_trix_8(bar_gof_by_volume_w10_trend),1,2,alpha_2924,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.0368038782703555,0.019258870957743847,-0.029526398401461366,-0.006637429439861049,-21.55845745080813,-3.067991549674683,-3.1596205680485383,-0.40981477493988344,,,,,-0.0539933771831742,-0.034925945858669295,-0.012519798086092082,-0.008311783231172144,0.22530350999999998,0.35390251,0.22530350999999998,0.15443548387096775
,ts_rank_20(ts_lag_8(sin(bar_ofi_signed_qty_sum_w10_trend))),3,4,alpha_2925,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.07670690735057911,-0.03145742637477923,-0.10595367938238569,-0.08807772470690403,-23.526518676241153,-16.01299947435326,-7.554258664325025,-2.071487538687097,,,,,-0.29107128958211187,-0.2058223134672466,-0.07136015116673824,-0.09749146456050792,0.01270251,0.18780349999999998,0.01270251,0.07379679144385026
,"ta_cci_25(ts_wma_8(ts_lag_3(ta_dema_21(bar_gof_by_volume_w10_mean))), ta_lr_angle_5(bar_ofi_signed_quote_sum_w10_zscore), ts_skew_10(ta_lr_angle_5(ta_rsi_12(bar_ofi_signed_quote_sum_w10_zscore))))",4,11,alpha_2926,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.04736910545445723,0.006340730766286129,0.03580700218995326,0.019782023447676933,-3.004008687647885,14.455685962824827,-0.5684669813294224,2.625695547919305,,,,,-0.10565520410701193,-0.14657321301658277,-0.03670438682631109,-0.0424746598456911,0.24760350999999997,-0.0469985,0.24760350999999997,
,"ts_wma_8(sub(ta_tsf_5(ta_tsf_20(bar_gof_by_volume_w10_std)), ta_trix_8(tan(ts_range_20(bar_gof_by_count_w10_trend)))))",5,9,alpha_2927,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.028492529655293235,-0.043138310539909484,0.02064407975068324,-0.04822231871471992,-21.184562990757097,-8.152313606149034,-6.290261220207883,-1.2216501693249222,,,,,-0.3532976033562868,-0.3422938151831795,-0.08737433395955713,-0.17206613944474416,0.28190251,0.23900449999999998,0.28190251,
,"ta_beta_5(ta_beta_10(ta_atr_14(ta_trima_8(ts_sum_17(bar_gof_by_count_w10_trend)), ta_cmo_14(ts_sma_21(bar_ofi_signed_quote_sum_w10_trend)), sin(ta_dema_55(bar_gof_by_volume_w10_trend))), ta_ema_55(ta_lr_slope_5(ta_cci_25(bar_gof_by_count_w10_mean, bar_ofi_signed_qty_sum_w10_std, bar_ofi_signed_quote_sum_w10_std)))), ta_rocp_25(ts_wma_8(add(ta_tsf_5(bar_ofi_signed_quote_sum_w10_mean), ta_lr_angle_20(bar_gof_by_volume_w10_std)))))",5,25,alpha_2928,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,,-0.09016677698393274,,-0.1297173252279635,29.02870389118965,-22.880861700107737,2.6540370795658568,-6.303763940626439,,,,,-0.026545812557671238,-0.240534095820661,-0.012243693846758434,-0.055964580518751895,0.1471055,0.29440451,0.1471055,-0.44687152906330996
,ts_range_5(ta_dema_8(ts_mean_return_5(ta_mom_25(bar_ofi_signed_qty_sum_w10_mean)))),4,5,alpha_2929,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.022548794372598168,0.04668950017745076,0.06630187601481462,-0.03615284411636994,40.5138265593685,44.311288474569004,4.302898538469177,4.046916624112333,,,,,-0.03985249566481644,-0.06417713446585835,-0.019797200065269187,-0.028689059350552847,0.24710449999999998,0.13550251,0.24710449999999998,
,ta_lr_slope_5(ta_cmo_14(ts_delta_8(ts_kurt_10(bar_ofi_signed_quote_sum_w10_momentum)))),4,5,alpha_2930,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.0112793616984786,-0.04026725020960577,0.02056386376216221,-0.02879331306990881,-11.882893416138657,-20.648254410066226,-2.111614750297468,-3.0608662215883835,,,,,-0.09298368083603695,-0.14727103728329133,-0.03055003180666167,-0.07378711962219109,0.22990350999999998,0.07760251,0.22990350999999998,0.06593406593406594
,"ta_beta_5(ta_atr_25(ta_cmo_25(bar_gof_by_count_w10_std), ta_rsi_12(bar_ofi_signed_qty_sum_w10_trend), ta_lr_slope_5(bar_ofi_signed_qty_sum_w10_trend)), ta_mom_25(bar_gof_by_count_w10_trend))",3,10,alpha_2931,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.045637088937570215,-0.03357721114831842,0.03692867352354556,-0.08058271819366043,-7.598108448489061,-33.65133197770294,-0.9149989652834815,-8.54327830155781,,,,,-0.08902567205726777,-0.09922598215417197,-0.037795393107422796,-0.022512523793025523,0.06370251,0.28830351,0.06370251,-0.137128040498827
,ts_argmin_20(ts_argmin_20(ts_skew_10(bar_ofi_signed_qty_sum_w10_mean))),3,4,alpha_2932,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.04350135988349063,-0.002773946575019623,-0.019614467716121,0.030304819800260528,-21.94811163708511,-4.890668439555217,-5.017026408521617,-0.9540586843972784,,,,,-0.26194519328563565,-0.2567414776073914,-0.08611770816432449,-0.09992093229162269,0.1815055,0.16490450999999998,0.1815055,-0.08796968230930496
,ts_argmin_5(ts_prod_17(bar_gof_by_count_w10_std)),2,3,alpha_2933,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.07274639848588257,0.06810811570435123,0.03455041562904151,-0.003980460269214061,11.922433441094327,15.21264374608441,2.1830978999660156,1.9551982715037481,,,,,-0.20069564556862135,-0.23813458668084858,-0.0540063004579161,-0.11226315709282494,0.4079055,0.24900450999999998,0.4079055,-0.05596400449943758
,"ta_rocr_14(ta_aroonosc_25(ts_delta_8(ts_rank_10(ts_sma_55(bar_gof_by_volume_w10_std))), ta_trima_8(ta_trima_8(ta_rocp_25(bar_ofi_signed_quote_sum_w10_quantile)))))",5,10,alpha_2934,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.048709113379627446,0.09180588400418896,-0.06330904266337853,0.04096356495161253,-33.19455671503447,89.11235531775674,-12.044123317690424,9.391839588918089,,,,,-0.23902336969702867,-0.08709476304427603,-0.055199986218004336,-0.02695646710971967,0.13910451,0.0802055,0.13910451,0.1563820620937417
,"ta_beta_10(ta_dx_25(ta_cmo_25(bar_gof_by_volume_w10_mean), ts_argmax_5(bar_gof_by_volume_w10_std), ts_kurt_10(bar_gof_by_count_w10_mean)), ts_rank_10(ts_min_10(bar_gof_by_count_w10_std)))",3,11,alpha_2935,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.01901168233644472,0.028741355609538676,-0.05711082178961911,0.011192357794181504,-24.114320716183773,41.907258054534665,-3.680037066759762,5.662153234048912,,,,,-0.05080478430339749,-0.08454649396157728,-0.01660133981103105,-0.022755392605298637,0.22640550999999998,0.1716055,0.22640550999999998,0.36680161943319844
,"ts_kurt_10(TA_SAR(ts_argmax_5(ta_dema_21(bar_gof_by_volume_w10_mean)), ts_range_5(ts_rank_5(bar_ofi_signed_quote_sum_w10_mean))))",4,8,alpha_2936,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.06063707152051072,-0.03141121493160849,-0.10167806184873537,-0.03902648719062094,-29.052072951714692,-2.3300514330560644,-4.7408165802978175,-0.4721460836872083,,,,,-0.08238161092355198,-0.18988541439989828,-0.035036001590991586,-0.052951760077647916,0.3004035,0.11160450000000001,0.3004035,-0.0033753063206078634
,"cos(neg(TA_BOP(ta_lr_angle_10(TS_COV_20(bar_ofi_signed_quote_sum_w10_momentum, bar_gof_by_count_w10_mean)), TS_COV_40(bar_gof_by_volume_w10_std, bar_gof_by_count_w10_trend), ta_cci_25(bar_gof_by_count_w10_trend, bar_gof_by_count_w10_trend, bar_gof_by_count_w10_trend), ta_rocr_25(bar_gof_by_count_w10_std))))",5,16,alpha_2937,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.0007276568671614025,0.03156736456519072,-0.02858815295677402,0.08763526654682599,-15.410848475017241,4.236022478720268,-4.396269046565012,0.5694829829348174,,,,,-0.1479652830675161,-0.10264882818794478,-0.03654943035332531,-0.05173769537868247,0.13770449999999998,0.1509045,0.13770449999999998,
,"ta_rocp_14(ta_mfi_14(bar_ofi_signed_quote_sum_w10_mean, bar_ofi_signed_quote_sum_w10_momentum, bar_gof_by_volume_w10_std, ts_delta_3(ta_beta_20(bar_ofi_signed_quote_sum_w10_zscore, bar_ofi_signed_qty_sum_w10_mean))))",4,9,alpha_2938,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,,0.09011931469051108,,0.14130495715801233,-40.948609066023934,48.98708925448335,-6.693595975978908,3.9219906997626053,,,,,-0.10006894850820834,-0.07308509344630858,-0.03178409296169192,-0.026742914366531458,0.17250350999999997,0.13170451,0.17250350999999997,
,ts_kurt_10(ts_argmin_20(ts_kurt_10(ts_prod_3(bar_ofi_signed_qty_sum_w10_trend)))),4,5,alpha_2939,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.005404956793404869,0.03365710696997911,-0.008624990241863636,0.039256187581415546,25.34187695748822,-4.06363683512503,2.930918848745501,-0.8376730353188885,,,,,-0.05587891623078702,-0.15294652101024114,-0.03037262965187403,-0.04859705788946904,0.13170151,0.15410150999999997,0.13170151,0.3042588866532528
,"ta_cmo_25(ta_aroonosc_14(bar_ofi_signed_qty_sum_w10_mean, inv(ts_sma_8(bar_gof_by_count_w10_mean))))",4,6,alpha_2940,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.049706643167090316,-0.06330722347923143,0.07660606197606032,-0.05391402518454189,60.2383265812051,-23.49842229195201,7.246096507104869,-6.803674797582843,,,,,-0.05894088777423776,-0.2154464362671924,-0.021647615935146913,-0.06323377157047146,0.10140350000000001,0.04260451,0.10140350000000001,0.06818181818181818
,"ta_lr_intercept_10(ta_beta_5(TS_CORR_40(bar_gof_by_volume_w10_std, bar_gof_by_count_w10_std), ts_mean_return_20(TA_TRANGE(ta_minus_di_25(bar_ofi_signed_quote_sum_w10_mean, bar_ofi_signed_quote_sum_w10_momentum, bar_gof_by_volume_w10_mean), ts_std_10(bar_ofi_signed_quote_sum_w10_zscore), TA_BOP(bar_ofi_signed_quote_sum_w10_quantile, bar_gof_by_volume_w10_mean, bar_ofi_signed_quote_sum_w10_momentum, bar_ofi_signed_qty_sum_w10_mean)))))",5,18,alpha_2941,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.06529169002689668,-0.03579611810498632,0.08237967489449119,-0.002835866261398179,-8.6168410029916,5.782021827316189,-1.8369813448367485,0.8788517533999006,,,,,-0.1870928273404951,-0.16508927462072787,-0.04980442463788639,-0.04836459621692596,0.30670549999999996,0.13890149999999998,0.30670549999999996,0.03835699184536394
,"ts_delta_3(tan(ta_tsf_5(ta_mfi_14(bar_gof_by_volume_w10_trend, ts_lag_3(bar_gof_by_count_w10_trend), ts_argrange_5(bar_gof_by_volume_w10_trend), ta_mfi_25(bar_gof_by_count_w10_std, bar_gof_by_volume_w10_mean, bar_ofi_signed_quote_sum_w10_momentum, bar_gof_by_volume_w10_mean)))))",5,14,alpha_2942,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,,,,,145.95963118247147,-35.347390894114795,7.150717198415311,-7.386521361114822,,,,,-0.03181727579058097,-0.5033908970645082,-0.008005009728585791,-0.10743403213703769,0.31040251,-0.00769749,0.31040251,
,"TA_BOP(ta_lr_slope_10(ts_lag_17(log(ta_trima_21(bar_gof_by_volume_w10_trend)))), ta_lr_slope_10(bar_ofi_signed_quote_sum_w10_momentum), ts_delta_8(ta_minus_dm_25(ts_rank_5(bar_gof_by_volume_w10_std), ta_lr_slope_5(bar_gof_by_volume_w10_std))), ta_lr_intercept_20(ta_aroonosc_25(TA_TRANGE(ts_sma_21(bar_ofi_signed_qty_sum_w10_mean), ts_argrange_5(bar_ofi_signed_qty_sum_w10_std), bar_gof_by_volume_w10_mean), ta_mom_12(tanh(bar_ofi_signed_qty_sum_w10_std)))))",5,25,alpha_2943,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.04504664295935856,-0.03868971688975036,0.06797179405366363,-0.01952621608300571,72.14949103716316,-28.553459260457448,6.541216699860099,-3.7216652050244656,,,,,-0.04855773963627963,-0.02932291097224787,-0.015117704773097398,-0.011963336615451755,0.19570251,0.1602045,0.19570251,
,abs(ts_rank_5(sin(tan(ta_rocp_25(bar_gof_by_count_w10_mean))))),5,6,alpha_2944,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.011514046260868044,0.060367641656014645,0.02346891380541013,0.03744724272687798,-14.721213810381213,22.302464391463563,-3.8517369917443363,2.4072279845829283,,,,,-0.3432270839627036,-0.19631448731919088,-0.09914014893724868,-0.12271015053731796,0.20430151,0.13760250999999998,0.20430151,-0.09816433566433566
,ts_std_10(inv(neg(bar_gof_by_count_w10_std))),3,4,alpha_2945,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.0445400387457955,0.0024732674701370637,0.030216153142942032,0.037998263135041246,-5.539003861832135,2.3038129027513503,-1.420191603408236,0.3614261301177967,,,,,-0.2085358515625245,-0.16367299771053295,-0.05218872759671398,-0.062076699935155966,0.20420149999999998,0.11240351,0.20420149999999998,-0.14141656662665067
,ts_argrange_5(ts_delta_3(ts_argmax_5(inv(bar_ofi_signed_quote_sum_w10_std)))),4,5,alpha_2946,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.10756886342085754,-0.0206755650909809,0.0746898422967146,-0.014366044290056456,77.28602588180803,-15.836795592756182,7.353344131759837,-2.7005866033302306,,,,,-0.0519544652986039,-0.1357812652287672,-0.026284005692123996,-0.05007806948419248,0.2822055,0.12910350999999998,0.2822055,
,ts_argrange_5(ta_lr_intercept_10(ts_range_10(bar_gof_by_count_w10_std))),3,4,alpha_2947,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.07343741130983145,0.06469109792988507,0.07587871990177983,0.021604429005644816,8.204325586981266,11.336716934254994,1.3540198182988847,2.3914169184770224,,,,,-0.08872292721211623,-0.17141102599074304,-0.04745995577108213,-0.05971102292959796,0.45890549999999997,0.16950451,0.45890549999999997,
,"ts_rank_5(TA_BOP(ts_wma_8(ta_beta_5(bar_ofi_signed_qty_sum_w10_mean, bar_ofi_signed_quote_sum_w10_std)), max(ta_lr_intercept_20(bar_ofi_signed_quote_sum_w10_zscore), ts_lag_8(bar_ofi_signed_qty_sum_w10_mean)), ta_minus_dm_14(ts_wma_55(bar_gof_by_count_w10_mean), ts_sma_55(bar_gof_by_count_w10_trend)), ta_rsi_12(ta_trima_55(bar_ofi_signed_quote_sum_w10_std))))",4,19,alpha_2948,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.07609274180520412,0.025882754872100865,0.042536271997083874,-0.02775336517585758,-6.70258605249026,5.5284106003086375,-1.6976263927390447,0.8478292666925809,,,,,-0.3553798224714869,-0.32016554591519364,-0.09183614680510928,-0.13585402812239833,0.23750250999999997,0.2822035,0.23750250999999997,-0.2588341890667472
,"ta_lr_angle_5(ta_dema_8(TS_CORR_20(ta_rocp_25(ts_skew_20(bar_ofi_signed_qty_sum_w10_trend)), ta_tsf_10(ta_rocr_14(bar_gof_by_volume_w10_trend)))))",5,9,alpha_2949,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,,-0.09475802412152234,,-0.09889752496743379,21.5337626032395,-30.112767914130274,2.789748908345669,-11.285875423355286,,,,,-0.06657470309086301,-0.20133863132280935,-0.02365597848402831,-0.050228234305863206,0.1721035,0.14790251,0.1721035,
,ta_lr_intercept_5(bar_gof_by_count_w10_trend),1,2,alpha_2950,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.04849911285637022,-0.039891687687646636,-0.06350327092251838,-0.011790273556231,-26.86362757556227,-20.97846234598882,-7.349057143881555,-3.7956895483537973,,,,,-0.11095063010789628,-0.057857416477947454,-0.027448953800464453,-0.018414938357891538,0.0877055,0.0224015,0.0877055,-0.06533882783882783
,ta_rocr_25(ts_argmax_10(ts_delta_3(tanh(ts_kurt_10(bar_ofi_signed_qty_sum_w10_std))))),5,6,alpha_2951,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.0161701343072589,-0.060934275651247385,-0.032348753293907496,-0.01646461137646548,-11.410793227434114,-19.045408331581015,-2.4752645057007134,-2.3459721461420533,,,,,-0.1856077014367113,-0.11621308620413895,-0.051593517758666815,-0.05241814673162219,0.25070350999999996,0.2921035,0.25070350999999996,-0.05307692307692308
